ID_COMUNE,ID_UTS,DATA_INIZIO_AMMINISTRATIVA,DATA_FINE_AMMINISTRATIVA,COD_CATASTO,PRO_COM,PRO_COM_T,COMUNE,COMUNE_IT,COMUNE_A,COD_DEN_STORICO,COD_UTS,ID_UTS_TIPO,DESC_UTS_TIPO,COD_REG,SIGLA_UTS,COD_RIP,COD_VARIAZIONE,ID_COMUNE_REL
10831,53,1950-07-15,2016-06-06,D661,83023,083023,Fondachelli-Fantina,FONDACHELLI-FANTINA,,,83,1,Provincia,19,ME,5,CS,7139
10831,135,2016-06-06,9999-12-31,D661,83023,083023,Fondachelli-Fantina,FONDACHELLI-FANTINA,,,283,3,Città metropolitana,19,ME,5,APUTS,10831
10832,82,1950-07-19,9999-12-31,D981,12075,012075,Gerenzano,GERENZANO,,,12,1,Provincia,3,VA,1,CS,2720
10833,82,1950-07-19,9999-12-31,L480,12130,012130,Uboldo,UBOLDO,,,12,1,Provincia,3,VA,1,CS,2720
10834,51,1950-08-01,2016-06-06,B288,81002,081002,Buseto Palizzolo,BUSETO PALIZZOLO,,,81,1,Provincia,19,TP,5,CS,6994
10834,128,2016-06-06,9999-12-31,B288,81002,081002,Buseto Palizzolo,BUSETO PALIZZOLO,,,81,4,Libero consorzio di comuni,19,TP,5,APUTS,10834
10835,11,1950-08-03,9999-12-31,D576,17071,017071,Fiesse,FIESSE,,,17,1,Provincia,3,BS,1,CS,3301
10836,82,1950-12-24,9999-12-31,E299,12083,012083,Induno Olona,INDUNO OLONA,,,12,1,Provincia,3,VA,1,CS,2186
10837,59,1951-01-12,1974-08-20,I717,92127,092127,Siamaggiore,SIAMAGGIORE,,,92,1,Provincia,20,CA,5,CS,7584
10837,101,1974-08-20,9999-12-31,I717,95056,095056,Siamaggiore,SIAMAGGIORE,,,95,1,Provincia,20,OR,5,AP,10837
10838,59,1951-01-12,1974-08-20,F985,92076,092076,Nureci,NURECI,,,92,1,Provincia,20,CA,5,CS,7568
10838,101,1974-08-20,9999-12-31,F985,95036,095036,Nureci,NURECI,,,95,1,Provincia,20,OR,5,AP,10838
10839,59,1951-01-12,1974-08-20,A856,92019,092019,Bidonì,BIDONÌ,,,92,1,Provincia,20,CA,5,CS,7586
10839,101,1974-08-20,9999-12-31,A856,95014,095014,Bidonì,BIDONÌ,,,95,1,Provincia,20,OR,5,AP,10839
10840,59,1951-01-12,1974-08-20,L321,92144,092144,Tramatza,TRAMATZA,,,92,1,Provincia,20,CA,5,CS,7515
10840,101,1974-08-20,9999-12-31,L321,95066,095066,Tramatza,TRAMATZA,,,95,1,Provincia,20,OR,5,AP,10840
10841,59,1951-01-12,1974-08-20,F270,92063,092063,Mogorella,MOGORELLA,,,92,1,Provincia,20,CA,5,CS,9965
10841,101,1974-08-20,9999-12-31,F270,95028,095028,Mogorella,MOGORELLA,,,95,1,Provincia,20,OR,5,AP,10841
10842,59,1951-01-12,1974-08-20,I298,92108,092108,Sant'Antonio Ruinas,SANT'ANTONIO RUINAS,,095512,92,1,Provincia,20,CA,5,CS,9965
10842,101,1974-08-20,1985-08-11,I298,95048,095048,Sant'Antonio Ruinas,SANT'ANTONIO RUINAS,,095512,95,1,Provincia,20,OR,5,AP,10842
10842,101,1985-08-11,9999-12-31,I298,95048,095048,Villa Sant'Antonio,VILLA SANT'ANTONIO,,,95,1,Provincia,20,OR,5,CD,10842
10843,59,1951-01-12,1974-08-20,L991,92160,092160,Villanova Truschedu,VILLANOVA TRUSCHEDU,,,92,1,Provincia,20,CA,5,CS,7493
10843,101,1974-08-20,9999-12-31,L991,95071,095071,Villanova Truschedu,VILLANOVA TRUSCHEDU,,,95,1,Provincia,20,OR,5,AP,10843
10844,58,1951-01-12,1980-07-11,F818,90043,090043,Muros,MUROS,,,90,1,Provincia,20,SS,5,CS,7368
10844,58,1980-07-11,9999-12-31,F818,90043,090043,Muros,MUROS,,,90,1,Provincia,20,SS,5,CE,7368
10844,58,1980-07-11,9999-12-31,F818,90043,090043,Muros,MUROS,,,90,1,Provincia,20,SS,5,AQ,7368
10845,59,1951-01-12,1974-08-20,G382,92085,092085,Pauli Arbarei,PAULI ARBAREI,,,92,1,Provincia,20,CA,5,CS,7510
10845,59,1974-08-20,2006-01-01,G382,92046,092046,Pauli Arbarei,PAULI ARBAREI,,,92,1,Provincia,20,CA,5,RN,10845
10845,112,2006-01-01,2016-04-28,G382,106012,106012,Pauli Arbarei,PAULI ARBAREI,,,106,1,Provincia,20,VS,5,AP,10845
10845,126,2016-04-28,9999-12-31,G382,111053,111053,Pauli Arbarei,PAULI ARBAREI,,,111,1,Provincia,20,SU,5,AP,10845
10846,84,1951-02-15,2009-01-29,H845,31019,031019,San Floriano del Collio,SAN FLORIANO DEL COLLIO,,,31,1,Provincia,6,GO,2,CS,9570
10846,84,2009-01-29,2017-09-30,H845,31019,031019,San Floriano del Collio-Števerjan,SAN FLORIANO DEL COLLIO,ŠTEVERJAN,,31,1,Provincia,6,GO,2,CD,10846
10846,138,2017-09-30,9999-12-31,H845,31019,031019,San Floriano del Collio-Števerjan,SAN FLORIANO DEL COLLIO,ŠTEVERJAN,,31,5,Unità non amministrativa,6,GO,2,APUTS,10846
10847,84,1951-02-15,2009-01-29,I479,31022,031022,Savogna d'Isonzo,SAVOGNA D'ISONZO,,,31,1,Provincia,6,GO,2,CS,9704
11299,46,2019-05-15,9999-12-31,M428,75098,075098,Presicce-Acquarica,PRESICCE-ACQUARICA,,,75,1,Provincia,16,LE,4,CS,6381
11300,75,2020-01-01,9999-12-31,M429,22252,022252,Borgo d'Anaunia,BORGO D'ANAUNIA,,,22,2,Provincia autonoma,4,TN,2,CS,10502
11300,75,2020-01-01,9999-12-31,M429,22252,022252,Borgo d'Anaunia,BORGO D'ANAUNIA,,,22,2,Provincia autonoma,4,TN,2,CS,10465
11300,75,2020-01-01,9999-12-31,M429,22252,022252,Borgo d'Anaunia,BORGO D'ANAUNIA,,,22,2,Provincia autonoma,4,TN,2,CS,9126
11301,75,2020-01-01,9999-12-31,M430,22253,022253,Novella,NOVELLA,,,22,2,Provincia autonoma,4,TN,2,CS,8994
11301,75,2020-01-01,9999-12-31,M430,22253,022253,Novella,NOVELLA,,,22,2,Provincia autonoma,4,TN,2,CS,10828
11301,75,2020-01-01,9999-12-31,M430,22253,022253,Novella,NOVELLA,,,22,2,Provincia autonoma,4,TN,2,CS,9329
11301,75,2020-01-01,9999-12-31,M430,22253,022253,Novella,NOVELLA,,,22,2,Provincia autonoma,4,TN,2,CS,10827
11301,75,2020-01-01,9999-12-31,M430,22253,022253,Novella,NOVELLA,,,22,2,Provincia autonoma,4,TN,2,CS,10466
11302,75,2020-01-01,9999-12-31,M431,22254,022254,Ville di Fiemme,VILLE DI FIEMME,,,22,2,Provincia autonoma,4,TN,2,CS,10419
11302,75,2020-01-01,9999-12-31,M431,22254,022254,Ville di Fiemme,VILLE DI FIEMME,,,22,2,Provincia autonoma,4,TN,2,CS,10421
11302,75,2020-01-01,9999-12-31,M431,22254,022254,Ville di Fiemme,VILLE DI FIEMME,,,22,2,Provincia autonoma,4,TN,2,CS,10420
11303,128,2021-02-20,9999-12-31,M432,81025,081025,Misiliscemi,MISILISCEMI,,,81,4,Libero consorzio di comuni,19,TP,5,CS,7006
10045,83,1972-12-05,1980-08-20,C062,21018,021018,Castelbello-Ciardes/Kastelbell-Tschars,CASTELBELLO-CIARDES,KASTELBELL-TSCHARS,,21,2,Provincia autonoma,4,BZ,2,APUTS,10045
10045,83,1980-08-20,9999-12-31,C062,21018,021018,Castelbello-Ciardes/Kastelbell-Tschars,CASTELBELLO-CIARDES,KASTELBELL-TSCHARS,,21,2,Provincia autonoma,4,BZ,2,CE,9253
10045,83,1980-08-20,9999-12-31,C062,21018,021018,Castelbello-Ciardes/Kastelbell-Tschars,CASTELBELLO-CIARDES,KASTELBELL-TSCHARS,,21,2,Provincia autonoma,4,BZ,2,AQ,9253
10046,83,1929-02-14,1948-01-01,F856,21057,021057,Naz-Sciaves/Natz-Schabs,NAZ-SCIAVES,NATZ-SCHABS,,21,1,Provincia,0,BZ,2,CS,9255
10046,83,1929-02-14,1948-01-01,F856,21057,021057,Naz-Sciaves/Natz-Schabs,NAZ-SCIAVES,NATZ-SCHABS,,21,1,Provincia,0,BZ,2,CS,9393
10046,83,1948-01-01,1972-12-05,F856,21057,021057,Naz-Sciaves/Natz-Schabs,NAZ-SCIAVES,NATZ-SCHABS,,21,1,Provincia,4,BZ,2,,
10046,83,1972-12-05,9999-12-31,F856,21057,021057,Naz-Sciaves/Natz-Schabs,NAZ-SCIAVES,NATZ-SCHABS,,21,2,Provincia autonoma,4,BZ,2,APUTS,10046
10047,83,1929-02-21,1948-01-01,L595,21108,021108,Valle Aurina/Ahrntal,VALLE AURINA,AHRNTAL,,21,1,Provincia,0,BZ,2,CS,9375
10047,83,1929-02-21,1948-01-01,L595,21108,021108,Valle Aurina/Ahrntal,VALLE AURINA,AHRNTAL,,21,1,Provincia,0,BZ,2,CS,9365
10047,83,1929-02-21,1948-01-01,L595,21108,021108,Valle Aurina/Ahrntal,VALLE AURINA,AHRNTAL,,21,1,Provincia,0,BZ,2,CS,9187
10047,83,1929-02-21,1948-01-01,L595,21108,021108,Valle Aurina/Ahrntal,VALLE AURINA,AHRNTAL,,21,1,Provincia,0,BZ,2,CS,9308
10047,83,1929-02-21,1948-01-01,L595,21108,021108,Valle Aurina/Ahrntal,VALLE AURINA,AHRNTAL,,21,1,Provincia,0,BZ,2,CS,9362
10047,83,1948-01-01,1958-08-27,L595,21108,021108,Valle Aurina/Ahrntal,VALLE AURINA,AHRNTAL,,21,1,Provincia,4,BZ,2,,
10047,83,1958-08-27,1972-12-05,L595,21108,021108,Valle Aurina/Ahrntal,VALLE AURINA,AHRNTAL,,21,1,Provincia,4,BZ,2,CECS,11059
10047,83,1972-12-05,9999-12-31,L595,21108,021108,Valle Aurina/Ahrntal,VALLE AURINA,AHRNTAL,,21,2,Provincia autonoma,4,BZ,2,APUTS,10047
10048,80,1929-02-24,1945-10-05,A585,7812,007812,Bairo Torre,BAIRO TORRE,,,7,1,Provincia,0,AO,1,CS,268
10048,80,1929-02-24,1945-10-05,A585,7812,007812,Bairo Torre,BAIRO TORRE,,,7,1,Provincia,0,AO,1,CS,15
10048,1,1945-10-05,1948-01-01,A585,1804,001804,Bairo Torre,BAIRO TORRE,,,1,1,Provincia,0,TO,1,AP,10048
10048,1,1948-01-01,1955-04-29,A585,1804,001804,Bairo Torre,BAIRO TORRE,,,1,1,Provincia,1,TO,1,,
10048,1,1955-04-29,1955-04-29,A585,1804,001804,Bairo Torre,BAIRO TORRE,,,1,1,Provincia,1,TO,1,ES,10965
10048,1,1955-04-29,1955-04-29,A585,1804,001804,Bairo Torre,BAIRO TORRE,,,1,1,Provincia,1,TO,1,ES,10964
10049,12,1929-02-24,1948-01-01,M151,18890,018890,Zavattarello Valverde,ZAVATTARELLO VALVERDE,,,18,1,Provincia,0,PV,1,CS,3704
10049,12,1929-02-24,1948-01-01,M151,18890,018890,Zavattarello Valverde,ZAVATTARELLO VALVERDE,,,18,1,Provincia,0,PV,1,CS,3717
10049,12,1948-01-01,1956-04-08,M151,18890,018890,Zavattarello Valverde,ZAVATTARELLO VALVERDE,,,18,1,Provincia,3,PV,1,,
10049,12,1956-04-08,1956-04-08,M151,18890,018890,Zavattarello Valverde,ZAVATTARELLO VALVERDE,,,18,1,Provincia,3,PV,1,ES,10993
10049,12,1956-04-08,1956-04-08,M151,18890,018890,Zavattarello Valverde,ZAVATTARELLO VALVERDE,,,18,1,Provincia,3,PV,1,ES,10992
10050,31,1929-03-12,1934-09-27,H009,51802,051802,Pratovecchio Stia,PRATOVECCHIO STIA,,,51,1,Provincia,0,AR,3,CS,4891
10050,31,1929-03-12,1934-09-27,H009,51802,051802,Pratovecchio Stia,PRATOVECCHIO STIA,,,51,1,Provincia,0,AR,3,CS,4895
10050,31,1934-09-27,1934-09-27,H009,51802,051802,Pratovecchio Stia,PRATOVECCHIO STIA,,,51,1,Provincia,0,AR,3,ES,10124
10050,31,1934-09-27,1934-09-27,H009,51802,051802,Pratovecchio Stia,PRATOVECCHIO STIA,,,51,1,Provincia,0,AR,3,ES,10123
10051,12,1929-03-21,1939-07-13,C541,18046,018046,Certosa di Pavia,CERTOSA DI PAVIA,,,18,1,Provincia,0,PV,1,CS,3794
10051,12,1929-03-21,1939-07-13,C541,18046,018046,Certosa di Pavia,CERTOSA DI PAVIA,,,18,1,Provincia,0,PV,1,CS,3556
10051,12,1929-03-21,1939-07-13,C541,18046,018046,Certosa di Pavia,CERTOSA DI PAVIA,,,18,1,Provincia,0,PV,1,CS,3796
10051,12,1939-07-13,1948-01-01,C541,18046,018046,Certosa di Pavia,CERTOSA DI PAVIA,,,18,1,Provincia,0,PV,1,CE,3647
10051,12,1948-01-01,1958-08-28,C541,18046,018046,Certosa di Pavia,CERTOSA DI PAVIA,,,18,1,Provincia,3,PV,1,,
10051,12,1958-08-28,9999-12-31,C541,18046,018046,Certosa di Pavia,CERTOSA DI PAVIA,,,18,1,Provincia,3,PV,1,CECS,11060
10052,83,1929-03-24,1948-01-01,L660,21110,021110,Vandoies/Vintl,VANDOIES,VINTL,,21,1,Provincia,0,BZ,2,CS,9132
10052,83,1929-03-24,1948-01-01,L660,21110,021110,Vandoies/Vintl,VANDOIES,VINTL,,21,1,Provincia,0,BZ,2,CS,9491
10052,83,1929-03-24,1948-01-01,L660,21110,021110,Vandoies/Vintl,VANDOIES,VINTL,,21,1,Provincia,0,BZ,2,CS,9484
10052,83,1929-03-24,1948-01-01,L660,21110,021110,Vandoies/Vintl,VANDOIES,VINTL,,21,1,Provincia,0,BZ,2,CS,9492
10052,83,1948-01-01,1972-12-05,L660,21110,021110,Vandoies/Vintl,VANDOIES,VINTL,,21,1,Provincia,4,BZ,2,,
10052,83,1972-12-05,1982-02-17,L660,21110,021110,Vandoies/Vintl,VANDOIES,VINTL,,21,2,Provincia autonoma,4,BZ,2,APUTS,10052
10052,83,1982-02-17,9999-12-31,L660,21110,021110,Vandoies/Vintl,VANDOIES,VINTL,,21,2,Provincia autonoma,4,BZ,2,CE,9333
10053,3,1929-03-26,1947-03-15,H060,4814,004814,Priero Montezemolo,PRIERO MONTEZEMOLO,,,4,1,Provincia,0,CN,1,CS,1064
10053,3,1929-03-26,1947-03-15,H060,4814,004814,Priero Montezemolo,PRIERO MONTEZEMOLO,,,4,1,Provincia,0,CN,1,CS,945
10053,3,1929-03-26,1947-03-15,H060,4814,004814,Priero Montezemolo,PRIERO MONTEZEMOLO,,,4,1,Provincia,0,CN,1,CS,1031
10053,3,1947-03-15,1947-03-15,H060,4814,004814,Priero Montezemolo,PRIERO MONTEZEMOLO,,,4,1,Provincia,0,CN,1,ES,10512
10053,3,1947-03-15,1947-03-15,H060,4814,004814,Priero Montezemolo,PRIERO MONTEZEMOLO,,,4,1,Provincia,0,CN,1,ES,10513
10053,3,1947-03-15,1947-03-15,H060,4814,004814,Priero Montezemolo,PRIERO MONTEZEMOLO,,,4,1,Provincia,0,CN,1,ES,10514
10054,75,1929-03-26,1947-06-24,A822,22805,022805,Beseno,BESENO,,,22,1,Provincia,0,TN,2,CS,9008
10054,75,1929-03-26,1947-06-24,A822,22805,022805,Beseno,BESENO,,,22,1,Provincia,0,TN,2,CS,8970
10054,75,1947-06-24,1947-06-24,A822,22805,022805,Beseno,BESENO,,,22,1,Provincia,0,TN,2,ES,10593
10054,75,1947-06-24,1947-06-24,A822,22805,022805,Beseno,BESENO,,,22,1,Provincia,0,TN,2,ES,10594
10055,49,1929-04-11,1948-01-01,D253,79041,079041,Dasà,DASÀ,,,79,1,Provincia,0,CZ,4,CS,6728
10055,49,1948-01-01,1995-01-01,D253,79041,079041,Dasà,DASÀ,,,79,1,Provincia,18,CZ,4,,
10055,109,1995-01-01,9999-12-31,D253,102007,102007,Dasà,DASÀ,,,102,1,Provincia,18,VV,4,AP,10055
10056,80,1929-04-12,1945-10-05,G401,7865,007865,Pedanea,PEDANEA,,,7,1,Provincia,0,AO,1,CS,135
10056,80,1929-04-12,1945-10-05,G401,7865,007865,Pedanea,PEDANEA,,,7,1,Provincia,0,AO,1,CS,205
10056,80,1929-04-12,1945-10-05,G401,7865,007865,Pedanea,PEDANEA,,,7,1,Provincia,0,AO,1,CS,176
10056,80,1929-04-12,1945-10-05,G401,7865,007865,Pedanea,PEDANEA,,,7,1,Provincia,0,AO,1,CS,263
10056,80,1929-04-12,1945-10-05,G401,7865,007865,Pedanea,PEDANEA,,,7,1,Provincia,0,AO,1,CS,90
10056,1,1945-10-05,1947-10-11,G401,1847,001847,Pedanea,PEDANEA,,,1,1,Provincia,0,TO,1,AP,10056
10056,1,1947-10-11,1947-10-11,G401,1847,001847,Pedanea,PEDANEA,,,1,1,Provincia,0,TO,1,ES,10666
10386,98,1946-12-21,1948-01-01,A403,61004,061004,Arienzo,ARIENZO,,,61,1,Provincia,0,CE,4,CS,10010
10386,98,1948-01-01,9999-12-31,A403,61004,061004,Arienzo,ARIENZO,,,61,1,Provincia,15,CE,4,,
10387,98,1946-12-21,1948-01-01,B916,61020,061020,Casaluce,CASALUCE,,,61,1,Provincia,0,CE,4,CS,10061
10387,98,1948-01-01,9999-12-31,B916,61020,061020,Casaluce,CASALUCE,,,61,1,Provincia,15,CE,4,,
10388,98,1946-12-21,1948-01-01,H834,61075,061075,San Felice a Cancello,SAN FELICE A CANCELLO,,,61,1,Provincia,0,CE,4,CS,5218
10388,98,1946-12-21,1948-01-01,H834,61075,061075,San Felice a Cancello,SAN FELICE A CANCELLO,,,61,1,Provincia,0,CE,4,CS,10010
10388,98,1948-01-01,9999-12-31,H834,61075,061075,San Felice a Cancello,SAN FELICE A CANCELLO,,,61,1,Provincia,15,CE,4,,
10389,98,1946-12-21,1948-01-01,L155,61092,061092,Teverola,TEVEROLA,,,61,1,Provincia,0,CE,4,CS,10061
10389,98,1948-01-01,9999-12-31,L155,61092,061092,Teverola,TEVEROLA,,,61,1,Provincia,15,CE,4,,
10390,1,1946-12-23,1948-01-01,B205,1036,001036,Brosso,BROSSO,,,1,1,Provincia,0,TO,1,CS,290
10390,1,1948-01-01,2015-01-01,B205,1036,001036,Brosso,BROSSO,,,1,1,Provincia,1,TO,1,,
10390,117,2015-01-01,9999-12-31,B205,1036,001036,Brosso,BROSSO,,,201,3,Città metropolitana,1,TO,1,APUTS,10390
10391,1,1946-12-23,1948-01-01,I126,1251,001251,San Ponso,SAN PONSO,,,1,1,Provincia,0,TO,1,CS,228
10391,1,1948-01-01,2015-01-01,I126,1251,001251,San Ponso,SAN PONSO,,,1,1,Provincia,1,TO,1,,
10391,117,2015-01-01,9999-12-31,I126,1251,001251,San Ponso,SAN PONSO,,,201,3,Città metropolitana,1,TO,1,APUTS,10391
10392,1,1946-12-23,1948-01-01,I701,1264,001264,Settimo Rottaro,SETTIMO ROTTARO,,,1,1,Provincia,0,TO,1,CS,14
10392,1,1948-01-01,2015-01-01,I701,1264,001264,Settimo Rottaro,SETTIMO ROTTARO,,,1,1,Provincia,1,TO,1,,
10392,117,2015-01-01,9999-12-31,I701,1264,001264,Settimo Rottaro,SETTIMO ROTTARO,,,201,3,Città metropolitana,1,TO,1,APUTS,10392
10393,5,1946-12-23,1948-01-01,I796,8058,008058,Soldano,SOLDANO,,,8,1,Provincia,0,IM,1,CS,9826
10393,5,1948-01-01,9999-12-31,I796,8058,008058,Soldano,SOLDANO,,,8,1,Provincia,7,IM,1,,
10394,98,1946-12-23,1948-01-01,H978,61077,061077,San Marcellino,SAN MARCELLINO,,,61,1,Provincia,0,CE,4,CS,10352
10394,98,1946-12-23,1948-01-01,H978,61077,061077,San Marcellino,SAN MARCELLINO,,,61,1,Provincia,0,CE,4,CS,5228
10394,98,1948-01-01,9999-12-31,H978,61077,061077,San Marcellino,SAN MARCELLINO,,,61,1,Provincia,15,CE,4,,
10395,98,1946-12-23,1948-01-01,I056,61078,061078,San Nicola la Strada,SAN NICOLA LA STRADA,,,61,1,Provincia,0,CE,4,CS,5161
10395,98,1948-01-01,9999-12-31,I056,61078,061078,San Nicola la Strada,SAN NICOLA LA STRADA,,,61,1,Provincia,15,CE,4,,
10396,1,1946-12-24,1948-01-01,B284,1043,001043,Busano,BUSANO,,,1,1,Provincia,0,TO,1,CS,213
10396,1,1948-01-01,2015-01-01,B284,1043,001043,Busano,BUSANO,,,1,1,Provincia,1,TO,1,,
10396,117,2015-01-01,9999-12-31,B284,1043,001043,Busano,BUSANO,,,201,3,Città metropolitana,1,TO,1,APUTS,10396
10397,1,1946-12-24,1948-01-01,E345,1123,001123,Isolabella,ISOLABELLA,,,1,1,Provincia,0,TO,1,CS,194
10397,1,1948-01-01,2015-01-01,E345,1123,001123,Isolabella,ISOLABELLA,,,1,1,Provincia,1,TO,1,,
10397,117,2015-01-01,9999-12-31,E345,1123,001123,Isolabella,ISOLABELLA,,,201,3,Città metropolitana,1,TO,1,APUTS,10397
10398,1,1946-12-24,1948-01-01,B279,1042,001042,Burolo,BUROLO,,,1,1,Provincia,0,TO,1,CS,27
10398,1,1948-01-01,2015-01-01,B279,1042,001042,Burolo,BUROLO,,,1,1,Provincia,1,TO,1,,
10398,117,2015-01-01,9999-12-31,B279,1042,001042,Burolo,BUROLO,,,201,3,Città metropolitana,1,TO,1,APUTS,10398
10399,1,1946-12-24,1948-01-01,G462,1185,001185,Perosa Canavese,PEROSA CANAVESE,,,1,1,Provincia,0,TO,1,CS,244
10399,1,1948-01-01,2015-01-01,G462,1185,001185,Perosa Canavese,PEROSA CANAVESE,,,1,1,Provincia,1,TO,1,,
10399,117,2015-01-01,9999-12-31,G462,1185,001185,Perosa Canavese,PEROSA CANAVESE,,,201,3,Città metropolitana,1,TO,1,APUTS,10399
10400,1,1946-12-24,1948-01-01,L830,1296,001296,Vialfrè,VIALFRÈ,,,1,1,Provincia,0,TO,1,CS,244
10400,1,1948-01-01,2015-01-01,L830,1296,001296,Vialfrè,VIALFRÈ,,,1,1,Provincia,1,TO,1,,
10400,117,2015-01-01,9999-12-31,L830,1296,001296,Vialfrè,VIALFRÈ,,,201,3,Città metropolitana,1,TO,1,APUTS,10400
10401,1,1946-12-24,1948-01-01,F140,1150,001150,Mercenasco,MERCENASCO,,,1,1,Provincia,0,TO,1,CS,9966
10401,1,1948-01-01,2015-01-01,F140,1150,001150,Mercenasco,MERCENASCO,,,1,1,Provincia,1,TO,1,,
10401,117,2015-01-01,9999-12-31,F140,1150,001150,Mercenasco,MERCENASCO,,,201,3,Città metropolitana,1,TO,1,APUTS,10401
10402,1,1946-12-24,1948-01-01,H511,1223,001223,Romano Canavese,ROMANO CANAVESE,,,1,1,Provincia,0,TO,1,CS,9966
10402,1,1948-01-01,2015-01-01,H511,1223,001223,Romano Canavese,ROMANO CANAVESE,,,1,1,Provincia,1,TO,1,,
10402,117,2015-01-01,9999-12-31,H511,1223,001223,Romano Canavese,ROMANO CANAVESE,,,201,3,Città metropolitana,1,TO,1,APUTS,10402
10403,1,1946-12-24,1948-01-01,I511,1261,001261,Scarmagno,SCARMAGNO,,,1,1,Provincia,0,TO,1,CS,9966
10403,1,1948-01-01,2015-01-01,I511,1261,001261,Scarmagno,SCARMAGNO,,,1,1,Provincia,1,TO,1,,
10403,117,2015-01-01,9999-12-31,I511,1261,001261,Scarmagno,SCARMAGNO,,,201,3,Città metropolitana,1,TO,1,APUTS,10403
10404,1,1946-12-24,1948-01-01,I970,1269,001269,Strambino,STRAMBINO,,,1,1,Provincia,0,TO,1,CS,9966
10404,1,1948-01-01,2015-01-01,I970,1269,001269,Strambino,STRAMBINO,,,1,1,Provincia,1,TO,1,,
10404,117,2015-01-01,9999-12-31,I970,1269,001269,Strambino,STRAMBINO,,,201,3,Città metropolitana,1,TO,1,APUTS,10404
10405,75,1946-12-24,1948-01-01,B185,22028,022028,Brione,BRIONE,,,22,1,Provincia,0,TN,2,CS,9074
10405,75,1948-01-01,1972-12-05,B185,22028,022028,Brione,BRIONE,,,22,1,Provincia,4,TN,2,,
10405,75,1972-12-05,2016-01-01,B185,22028,022028,Brione,BRIONE,,,22,2,Provincia autonoma,4,TN,2,APUTS,10405
10405,75,2016-01-01,2016-01-01,B185,22028,022028,Brione,BRIONE,,,22,2,Provincia autonoma,4,TN,2,ES,11231
10406,75,1946-12-24,1948-01-01,C183,22045,022045,Castello,CASTELLO,,022503,22,1,Provincia,0,TN,2,CS,9074
10406,75,1948-01-01,1955-08-04,C183,22045,022045,Castello,CASTELLO,,022503,22,1,Provincia,4,TN,2,,
10406,75,1955-08-04,1972-12-05,C183,22045,022045,Castel Condino,CASTEL CONDINO,,,22,1,Provincia,4,TN,2,CD,10406
10406,75,1972-12-05,9999-12-31,C183,22045,022045,Castel Condino,CASTEL CONDINO,,,22,2,Provincia autonoma,4,TN,2,APUTS,10406
10407,75,1946-12-24,1948-01-01,C694,22057,022057,Cimego,CIMEGO,,,22,1,Provincia,0,TN,2,CS,9074
10407,75,1948-01-01,1972-12-05,C694,22057,022057,Cimego,CIMEGO,,,22,1,Provincia,4,TN,2,,
10407,75,1972-12-05,2016-01-01,C694,22057,022057,Cimego,CIMEGO,,,22,2,Provincia autonoma,4,TN,2,APUTS,10407
10407,75,2016-01-01,2016-01-01,C694,22057,022057,Cimego,CIMEGO,,,22,2,Provincia autonoma,4,TN,2,ES,11231
10408,68,1946-12-24,1948-01-01,M200,30187,030187,Zuglio,ZUGLIO,,,30,1,Provincia,0,UD,2,CS,8389
10408,68,1948-01-01,1959-03-04,M200,30187,030187,Zuglio,ZUGLIO,,,30,1,Provincia,6,UD,2,,
10408,68,1959-03-04,1968-04-06,M200,30187,030187,Zuglio,ZUGLIO,,,30,1,Provincia,6,UD,2,AQ,8389
10408,68,1968-04-06,2018-04-22,M200,30136,030136,Zuglio,ZUGLIO,,,30,1,Provincia,6,UD,2,RN,10408
10408,141,2018-04-22,9999-12-31,M200,30136,030136,Zuglio,ZUGLIO,,,30,5,Unità non amministrativa,6,UD,2,APUTS,10408
10409,68,1946-12-24,1948-01-01,A456,30009,030009,Arzene,ARZENE,,,30,1,Provincia,0,UD,2,CS,8546
10847,84,2009-01-29,2017-09-30,I479,31022,031022,Savogna d'Isonzo-Sovodnje ob Soči,SAVOGNA D'ISONZO,SOVODNJE OB SOČI,,31,1,Provincia,6,GO,2,CD,10847
10847,138,2017-09-30,9999-12-31,I479,31022,031022,Savogna d'Isonzo-Sovodnje ob Soči,SAVOGNA D'ISONZO,SOVODNJE OB SOČI,,31,5,Unità non amministrativa,6,GO,2,APUTS,10847
10848,52,1951-03-04,2016-06-06,B533,82016,082016,Campofelice di Fitalia,CAMPOFELICE DI FITALIA,,,82,1,Provincia,19,PA,5,CS,7053
10848,134,2016-06-06,9999-12-31,B533,82016,082016,Campofelice di Fitalia,CAMPOFELICE DI FITALIA,,,282,3,Città metropolitana,19,PA,5,APUTS,10848
10849,56,1951-05-06,2016-06-06,L658,87052,087052,Valverde,VALVERDE,,,87,1,Provincia,19,CT,5,CS,7258
10849,136,2016-06-06,9999-12-31,L658,87052,087052,Valverde,VALVERDE,,,287,3,Città metropolitana,19,CT,5,APUTS,10849
10850,25,1952-01-01,2009-07-12,G921,44061,044061,Porto Sant'Elpidio,PORTO SANT'ELPIDIO,,,44,1,Provincia,11,AP,3,CS,4651
10850,115,2009-07-12,9999-12-31,G921,109034,109034,Porto Sant'Elpidio,PORTO SANT'ELPIDIO,,,109,1,Provincia,11,FM,3,AP,10850
10851,47,1952-01-01,9999-12-31,D593,76032,076032,Filiano,FILIANO,,,76,1,Provincia,17,PZ,4,CS,6459
